576	576	1152	576	1152	576	288	576	2304	1152	2304	1152	1152	2304	1152	2304	1152	1152	2304	1152	1152	576	1152	2304	1152	1152	1152	1152	1152	1152	1152	1152	1152	2304	1152	1152	2304	1152	1152	2304	1152	2304	288	576	1152	1152	1152	1152	288	-0.777433	
576	1152	576	1152	1152	576	576	1152	2304	1152	2304	2304	1152	2304	1152	1152	2304	1152	1152	1152	2304	1152	1152	2304	1152	1152	1152	1152	576	2304	2304	1152	2304	1152	2304	576	1152	2304	1152	2304	1152	2304	576	576	576	1152	576	576	288	-0.636605	
288	1152	576	576	576	1152	576	576	1152	1152	2304	2304	1152	1152	576	2304	1152	2304	1152	2304	2304	576	1152	2304	1152	1152	1152	1152	1152	1152	2304	2304	1152	2304	2304	576	2304	1152	1152	1152	1152	2304	576	1152	1152	576	1152	576	576	-0.721296	
576	1152	1152	1152	1152	576	576	576	2304	1152	2304	2304	1152	2304	1152	2304	2304	1152	2304	2304	1152	1152	1152	2304	2304	1152	1152	1152	1152	1152	2304	1152	2304	2304	2304	576	1152	1152	1152	2304	1152	1152	576	1152	576	1152	576	1152	576	-0.751094	
576	1152	1152	576	576	576	288	1152	2304	1152	1152	1152	1152	1152	576	2304	1152	1152	2304	2304	2304	1152	1152	2304	2304	1152	1152	2304	576	2304	1152	1152	1152	1152	1152	1152	2304	2304	2304	2304	2304	1152	288	576	576	576	576	576	288	-0.667383	
576	1152	1152	576	1152	576	288	576	2304	1152	1152	2304	2304	2304	576	2304	2304	1152	2304	1152	1152	576	2304	2304	2304	2304	1152	1152	576	2304	1152	1152	1152	2304	2304	1152	2304	2304	1152	2304	2304	1152	576	1152	1152	576	576	1152	576	-0.778851	
288	576	1152	1152	1152	1152	576	576	1152	1152	1152	2304	1152	2304	576	2304	1152	1152	2304	2304	1152	1152	2304	2304	2304	1152	1152	2304	1152	1152	1152	1152	2304	2304	2304	576	1152	1152	1152	1152	2304	1152	576	576	1152	1152	576	1152	576	-0.765997	
288	576	576	576	1152	576	576	576	2304	1152	1152	2304	1152	2304	576	2304	1152	2304	2304	2304	2304	1152	1152	2304	2304	1152	1152	1152	576	1152	2304	1152	1152	2304	1152	1152	2304	1152	2304	2304	2304	1152	576	576	576	1152	1152	1152	288	-0.670315	
288	1152	1152	576	1152	576	576	1152	1152	2304	1152	1152	2304	1152	576	1152	2304	2304	1152	1152	2304	1152	2304	2304	1152	2304	1152	2304	576	2304	1152	2304	2304	2304	1152	576	1152	1152	1152	2304	2304	1152	288	576	576	1152	576	576	576	-0.668728	
288	1152	1152	1152	1152	1152	288	576	2304	1152	1152	1152	1152	2304	1152	2304	2304	1152	1152	1152	1152	1152	1152	2304	1152	1152	2304	1152	576	1152	2304	1152	2304	2304	1152	1152	1152	2304	1152	2304	2304	2304	576	1152	1152	1152	576	1152	288	-0.674694	
576	576	576	1152	576	1152	576	576	2304	2304	1152	2304	2304	1152	576	2304	1152	1152	2304	1152	1152	1152	1152	2304	2304	1152	1152	2304	1152	1152	1152	1152	2304	2304	1152	1152	2304	2304	1152	2304	2304	1152	288	1152	576	1152	1152	576	288	-0.668313	
288	576	576	576	1152	1152	288	576	2304	2304	1152	2304	1152	2304	1152	2304	1152	2304	1152	2304	2304	576	2304	2304	1152	1152	2304	1152	576	2304	1152	1152	1152	2304	2304	576	1152	1152	2304	2304	2304	1152	576	576	1152	1152	576	1152	576	-0.724372	
288	1152	576	1152	1152	576	576	1152	2304	2304	1152	2304	2304	2304	1152	2304	2304	1152	2304	2304	2304	576	1152	2304	1152	1152	2304	1152	1152	2304	2304	2304	2304	1152	1152	576	2304	2304	2304	1152	2304	2304	288	576	576	1152	1152	576	288	-0.709942	
576	576	1152	1152	1152	1152	576	576	2304	1152	2304	1152	2304	2304	1152	1152	2304	1152	2304	1152	1152	576	2304	2304	1152	2304	1152	2304	1152	1152	2304	2304	2304	1152	2304	576	1152	1152	2304	2304	2304	2304	576	1152	576	576	1152	1152	576	-0.812854	
288	576	576	1152	576	576	576	1152	1152	1152	1152	2304	1152	2304	576	1152	1152	2304	1152	2304	2304	1152	2304	2304	1152	2304	2304	2304	1152	1152	1152	2304	1152	1152	1152	1152	1152	2304	1152	1152	2304	1152	288	576	576	576	576	1152	576	-0.619648	
288	1152	576	1152	1152	1152	576	576	2304	1152	2304	1152	2304	2304	1152	2304	1152	1152	2304	1152	2304	576	1152	2304	2304	1152	2304	1152	576	2304	2304	1152	1152	1152	1152	576	1152	1152	1152	1152	1152	2304	576	1152	1152	1152	1152	576	576	-0.821333	
288	576	1152	1152	576	576	576	576	2304	1152	1152	1152	1152	2304	576	1152	2304	1152	1152	1152	2304	576	2304	2304	1152	2304	1152	2304	1152	1152	2304	2304	2304	2304	1152	576	2304	2304	2304	2304	1152	1152	576	576	1152	1152	1152	576	288	-0.705896	
576	1152	576	576	1152	1152	288	576	1152	1152	2304	2304	1152	1152	576	1152	2304	2304	2304	1152	2304	1152	2304	2304	2304	2304	1152	2304	1152	1152	1152	2304	1152	1152	1152	576	2304	2304	2304	2304	1152	1152	288	576	1152	1152	576	1152	576	-0.749668	
288	576	576	1152	576	576	288	1152	2304	1152	2304	2304	1152	2304	1152	2304	2304	2304	2304	2304	1152	576	2304	2304	2304	2304	1152	2304	576	1152	2304	1152	1152	2304	2304	1152	1152	2304	2304	2304	1152	1152	288	576	1152	576	1152	576	288	-0.693197	
576	576	1152	1152	1152	1152	576	1152	2304	1152	2304	2304	1152	2304	576	1152	1152	2304	2304	2304	2304	1152	2304	2304	1152	1152	2304	1152	576	1152	2304	2304	1152	1152	2304	576	1152	1152	1152	1152	1152	2304	288	576	1152	576	576	576	288	-0.803489	
288	576	576	1152	576	1152	576	576	2304	1152	1152	2304	1152	1152	576	1152	2304	1152	2304	2304	1152	1152	2304	2304	2304	1152	1152	2304	576	2304	2304	2304	2304	1152	1152	1152	1152	1152	1152	1152	1152	1152	288	576	576	576	576	576	576	-0.657741	
288	1152	1152	576	1152	576	288	1152	2304	1152	2304	2304	1152	1152	576	2304	2304	2304	1152	1152	1152	1152	1152	2304	2304	1152	1152	1152	1152	1152	1152	2304	2304	2304	2304	576	1152	1152	2304	1152	1152	1152	576	1152	576	576	1152	1152	288	-0.682759	
288	576	576	1152	576	576	288	576	1152	2304	2304	1152	2304	2304	576	2304	2304	1152	1152	2304	2304	1152	2304	2304	2304	1152	1152	1152	1152	1152	2304	2304	2304	1152	1152	576	1152	1152	1152	1152	1152	1152	288	1152	576	576	1152	576	288	-0.670299	
576	576	1152	1152	1152	1152	576	576	1152	2304	2304	1152	1152	2304	576	1152	2304	2304	2304	1152	2304	1152	1152	2304	2304	1152	2304	2304	576	2304	2304	1152	2304	2304	2304	1152	1152	2304	2304	1152	2304	1152	576	576	576	1152	1152	576	288	-0.755893	
576	576	1152	1152	1152	576	288	1152	1152	1152	1152	2304	2304	1152	1152	1152	1152	2304	1152	1152	2304	1152	2304	2304	2304	2304	1152	1152	576	1152	2304	1152	2304	1152	2304	576	2304	2304	1152	1152	2304	1152	576	576	576	576	1152	1152	288	-0.76503	
288	576	576	1152	1152	1152	288	576	2304	1152	1152	2304	2304	2304	1152	2304	1152	1152	2304	2304	1152	1152	2304	2304	1152	2304	2304	1152	1152	2304	2304	2304	1152	1152	1152	1152	1152	2304	1152	2304	1152	2304	576	576	576	1152	576	1152	576	-0.642915	
288	576	576	576	1152	576	288	1152	2304	1152	1152	1152	2304	2304	576	1152	2304	2304	1152	2304	2304	1152	2304	2304	1152	2304	1152	2304	1152	2304	2304	2304	2304	2304	2304	1152	1152	2304	2304	2304	2304	1152	576	576	576	1152	1152	1152	288	-0.649552	
576	576	576	1152	576	1152	288	576	1152	2304	2304	2304	2304	2304	576	1152	2304	2304	1152	2304	2304	576	2304	2304	2304	1152	2304	1152	576	1152	2304	1152	2304	2304	1152	1152	2304	2304	1152	1152	1152	1152	288	576	1152	576	576	1152	288	-0.636253	
576	576	1152	576	576	1152	288	1152	1152	1152	2304	1152	2304	1152	1152	2304	1152	2304	1152	1152	2304	1152	1152	2304	2304	1152	2304	1152	576	2304	2304	2304	1152	2304	1152	1152	1152	2304	1152	2304	2304	1152	576	1152	1152	576	576	576	576	-0.689917	
288	1152	576	576	576	576	576	1152	1152	1152	2304	2304	2304	2304	1152	1152	1152	2304	2304	1152	1152	576	2304	2304	2304	1152	2304	2304	576	1152	1152	2304	1152	2304	1152	1152	1152	1152	1152	1152	1152	1152	576	1152	576	576	576	1152	288	-0.669653	
288	576	576	576	1152	576	576	1152	1152	1152	1152	2304	2304	1152	576	1152	1152	1152	2304	2304	1152	1152	2304	2304	2304	2304	1152	1152	576	2304	2304	2304	1152	1152	2304	1152	1152	1152	1152	2304	2304	2304	288	576	576	1152	1152	576	576	-0.668899	
576	576	576	1152	1152	1152	576	576	1152	2304	2304	1152	2304	1152	576	1152	1152	1152	1152	2304	1152	1152	1152	2304	1152	2304	2304	1152	1152	2304	2304	2304	2304	1152	1152	1152	1152	2304	1152	2304	1152	1152	288	576	1152	1152	576	576	576	-0.686354	
288	576	576	576	1152	1152	576	1152	2304	1152	2304	1152	1152	1152	576	1152	1152	2304	1152	2304	1152	1152	1152	2304	1152	1152	1152	2304	1152	2304	2304	2304	1152	1152	2304	1152	2304	1152	2304	1152	1152	2304	288	576	576	1152	1152	576	288	-0.672087	
576	576	576	1152	576	576	576	1152	2304	1152	2304	1152	2304	2304	1152	1152	2304	1152	2304	2304	2304	1152	1152	2304	1152	1152	2304	2304	576	1152	2304	1152	1152	2304	1152	576	2304	2304	1152	2304	1152	1152	288	1152	1152	576	576	576	576	-0.725661	
576	576	1152	1152	1152	1152	288	576	1152	1152	2304	2304	2304	1152	1152	1152	1152	1152	1152	2304	2304	576	2304	2304	2304	1152	2304	1152	576	2304	1152	1152	2304	2304	2304	1152	2304	2304	1152	1152	1152	2304	576	1152	576	1152	576	1152	288	-0.713611	
576	1152	576	576	1152	576	288	576	2304	2304	2304	2304	1152	2304	576	2304	2304	2304	1152	1152	2304	1152	2304	2304	2304	1152	1152	2304	576	1152	1152	1152	1152	2304	1152	576	1152	1152	2304	1152	1152	1152	288	576	576	1152	1152	1152	576	-0.726098	
576	576	576	1152	576	1152	288	576	1152	1152	2304	1152	2304	1152	1152	1152	1152	2304	2304	2304	2304	1152	1152	2304	2304	2304	2304	2304	576	2304	1152	1152	1152	2304	2304	576	1152	2304	2304	1152	1152	2304	576	1152	1152	1152	1152	1152	288	-0.649711	
288	576	1152	576	576	576	288	1152	1152	1152	2304	1152	1152	2304	1152	1152	2304	1152	2304	2304	2304	576	2304	2304	1152	2304	2304	2304	1152	1152	2304	2304	1152	2304	2304	1152	1152	2304	2304	2304	2304	1152	288	576	576	1152	576	1152	576	-0.717538	
576	1152	576	1152	1152	1152	576	576	1152	1152	1152	1152	1152	2304	1152	1152	1152	1152	2304	1152	2304	576	1152	2304	2304	1152	1152	1152	576	2304	1152	1152	1152	2304	1152	1152	1152	1152	2304	1152	2304	1152	576	576	576	1152	1152	1152	576	-0.692733	
576	1152	1152	1152	576	576	288	1152	2304	1152	2304	1152	2304	2304	576	2304	2304	2304	1152	1152	1152	1152	1152	2304	2304	1152	1152	1152	1152	1152	2304	1152	1152	2304	1152	1152	1152	2304	1152	1152	1152	2304	288	576	1152	1152	1152	1152	576	-0.725967	
288	576	1152	576	576	1152	288	1152	1152	1152	1152	2304	1152	1152	1152	1152	2304	1152	1152	2304	2304	1152	2304	2304	1152	2304	2304	1152	1152	2304	2304	1152	1152	1152	2304	576	2304	2304	1152	2304	2304	1152	576	1152	576	576	576	576	576	-0.707478	
288	1152	1152	1152	576	1152	288	1152	1152	1152	1152	2304	2304	2304	576	1152	1152	2304	2304	2304	2304	576	1152	2304	1152	2304	1152	1152	576	1152	1152	1152	2304	2304	2304	576	1152	1152	1152	2304	2304	1152	288	1152	1152	576	576	576	576	-0.6076	
288	1152	576	1152	1152	576	288	1152	1152	1152	1152	2304	1152	1152	576	2304	1152	1152	1152	2304	2304	576	1152	2304	1152	1152	1152	1152	1152	1152	1152	1152	1152	1152	1152	576	2304	2304	1152	1152	2304	2304	288	1152	576	576	1152	1152	288	-0.649453	
288	576	1152	1152	576	576	288	576	2304	2304	1152	2304	1152	2304	1152	2304	1152	2304	2304	1152	1152	576	2304	2304	1152	1152	1152	1152	576	2304	2304	1152	1152	2304	1152	1152	2304	2304	2304	2304	2304	2304	288	576	1152	576	1152	576	288	-0.674861	
288	1152	576	576	576	576	288	576	1152	1152	1152	1152	1152	2304	576	2304	1152	2304	2304	1152	1152	1152	2304	2304	2304	1152	1152	2304	576	2304	1152	2304	1152	1152	1152	576	1152	2304	1152	2304	1152	2304	288	1152	576	1152	576	1152	288	-0.588034	
288	1152	576	576	1152	576	288	576	2304	1152	2304	2304	1152	2304	1152	2304	2304	1152	2304	1152	2304	1152	1152	2304	1152	1152	1152	1152	576	2304	1152	2304	2304	2304	1152	1152	1152	2304	1152	1152	2304	1152	288	1152	576	1152	1152	1152	288	-0.689328	
576	1152	1152	1152	576	1152	288	576	1152	1152	1152	2304	2304	2304	576	1152	1152	1152	1152	1152	1152	1152	1152	2304	2304	2304	2304	2304	1152	2304	2304	1152	2304	1152	2304	1152	1152	2304	1152	2304	1152	2304	288	1152	1152	1152	576	1152	288	-0.681564	
576	1152	576	1152	1152	576	576	1152	1152	1152	1152	2304	2304	1152	576	1152	2304	1152	1152	2304	1152	576	2304	2304	2304	2304	2304	2304	576	1152	1152	1152	1152	1152	1152	576	1152	2304	2304	2304	2304	2304	288	1152	1152	576	576	576	288	-0.728215	
576	576	1152	576	1152	576	288	1152	2304	1152	2304	2304	2304	2304	1152	2304	2304	1152	2304	2304	1152	1152	1152	2304	2304	2304	2304	2304	1152	1152	2304	2304	1152	2304	2304	576	1152	2304	1152	1152	2304	1152	576	576	576	576	576	576	576	-0.784158	
288	1152	576	1152	576	1152	576	1152	1152	1152	2304	1152	2304	1152	576	1152	2304	2304	1152	1152	2304	1152	2304	2304	2304	1152	2304	1152	576	2304	1152	1152	1152	2304	2304	576	1152	1152	2304	2304	2304	2304	576	1152	1152	1152	1152	576	576	-0.764788	
576	1152	576	1152	576	576	576	1152	1152	1152	2304	2304	1152	2304	1152	1152	2304	2304	1152	1152	1152	576	1152	2304	2304	2304	1152	1152	1152	2304	1152	2304	2304	2304	1152	1152	1152	1152	1152	2304	2304	1152	576	576	576	1152	576	576	288	-0.606489	
576	1152	576	576	576	1152	288	1152	2304	2304	2304	1152	2304	1152	1152	2304	2304	1152	1152	1152	1152	1152	1152	2304	1152	2304	2304	2304	576	1152	1152	1152	1152	1152	2304	576	1152	2304	2304	1152	2304	2304	288	576	1152	576	1152	576	576	-0.761885	
576	1152	1152	576	1152	1152	288	576	2304	1152	1152	2304	1152	1152	1152	2304	1152	1152	1152	2304	1152	1152	1152	2304	1152	1152	2304	1152	576	2304	2304	2304	1152	1152	2304	576	1152	2304	2304	2304	1152	2304	576	1152	576	1152	576	576	288	-0.640423	
288	1152	1152	576	576	576	288	1152	2304	1152	2304	2304	1152	2304	1152	1152	2304	2304	2304	2304	1152	576	2304	2304	1152	2304	2304	1152	1152	2304	1152	1152	1152	2304	1152	1152	2304	2304	2304	1152	2304	2304	576	576	1152	576	1152	576	288	-0.729442	
576	1152	1152	1152	576	576	288	576	2304	1152	1152	2304	1152	2304	1152	2304	1152	1152	2304	2304	1152	1152	1152	2304	2304	1152	1152	1152	576	1152	2304	1152	1152	1152	1152	1152	1152	1152	1152	1152	2304	2304	576	1152	1152	576	576	576	288	-0.696796	
288	1152	1152	1152	1152	1152	288	576	2304	1152	1152	1152	2304	1152	1152	1152	1152	1152	2304	2304	1152	576	2304	2304	2304	1152	1152	2304	1152	2304	2304	1152	2304	1152	2304	1152	2304	1152	1152	1152	1152	1152	576	576	1152	576	576	576	288	-0.780666	
576	1152	1152	576	1152	576	288	1152	2304	1152	1152	2304	2304	1152	576	2304	2304	1152	2304	2304	2304	576	2304	2304	2304	2304	2304	2304	1152	2304	1152	1152	2304	2304	2304	1152	1152	1152	2304	2304	2304	2304	288	1152	576	576	576	1152	576	-0.780251	
288	576	576	1152	1152	1152	288	1152	1152	1152	2304	2304	1152	2304	1152	2304	1152	2304	1152	2304	1152	1152	2304	2304	2304	2304	2304	1152	576	1152	2304	1152	2304	2304	2304	1152	2304	2304	1152	2304	2304	1152	576	576	1152	1152	1152	1152	288	-0.733047	
288	1152	576	1152	1152	576	288	576	2304	2304	1152	2304	1152	1152	1152	2304	2304	1152	2304	1152	2304	1152	2304	2304	1152	1152	2304	1152	576	2304	2304	2304	2304	2304	1152	1152	2304	1152	2304	2304	2304	1152	288	576	576	1152	1152	576	576	-0.723229	
576	576	576	1152	576	576	288	576	1152	2304	1152	2304	2304	2304	576	2304	2304	1152	2304	1152	2304	576	2304	2304	1152	1152	1152	2304	1152	2304	1152	1152	2304	2304	2304	1152	2304	2304	1152	1152	1152	1152	576	1152	1152	576	576	1152	288	-0.701994	
288	1152	576	576	1152	576	576	576	2304	1152	2304	2304	2304	2304	576	2304	2304	1152	1152	1152	2304	1152	1152	2304	1152	2304	2304	1152	1152	1152	1152	1152	1152	2304	2304	576	2304	2304	1152	1152	2304	2304	288	576	576	576	576	1152	576	-0.717328	
576	1152	576	576	576	1152	576	1152	1152	2304	1152	1152	2304	1152	576	2304	2304	1152	1152	1152	2304	1152	1152	2304	1152	2304	1152	2304	576	1152	2304	1152	2304	2304	2304	1152	2304	2304	1152	1152	1152	2304	576	1152	1152	1152	1152	576	576	-0.743022	
288	1152	1152	1152	1152	576	288	1152	1152	1152	2304	1152	1152	2304	1152	1152	2304	1152	1152	1152	1152	1152	2304	2304	1152	2304	1152	1152	576	1152	1152	2304	1152	1152	1152	576	1152	1152	1152	2304	1152	2304	288	576	576	1152	576	1152	288	-0.64	
288	1152	1152	576	1152	1152	288	576	1152	1152	1152	1152	2304	1152	1152	1152	1152	2304	1152	1152	2304	576	1152	2304	1152	1152	2304	2304	1152	2304	1152	2304	2304	2304	1152	576	2304	1152	2304	1152	2304	1152	288	1152	576	576	1152	1152	288	-0.731625	
288	576	576	1152	1152	576	576	576	1152	2304	2304	2304	1152	2304	1152	2304	1152	1152	1152	2304	1152	576	1152	2304	1152	2304	2304	2304	576	2304	1152	2304	2304	2304	2304	576	1152	1152	1152	1152	2304	2304	288	1152	576	1152	576	576	288	-0.618632	
576	576	576	576	1152	1152	288	1152	1152	1152	1152	1152	2304	1152	576	2304	2304	1152	1152	2304	2304	576	1152	2304	2304	1152	2304	2304	576	2304	2304	1152	2304	2304	2304	576	1152	2304	1152	2304	1152	1152	576	576	576	576	576	1152	288	-0.673645	
288	576	576	1152	576	576	288	1152	1152	1152	2304	1152	1152	1152	1152	2304	2304	2304	2304	1152	2304	576	2304	2304	1152	2304	2304	2304	576	1152	1152	2304	1152	1152	1152	1152	2304	1152	1152	1152	1152	1152	576	1152	576	1152	1152	576	576	-0.708215	
288	576	1152	1152	576	576	576	576	1152	1152	2304	2304	2304	2304	1152	1152	2304	2304	1152	2304	1152	576	2304	2304	1152	2304	2304	2304	1152	2304	2304	1152	1152	1152	1152	1152	2304	2304	2304	2304	1152	2304	288	1152	1152	576	1152	576	288	-0.724618	
576	576	1152	576	576	1152	576	576	2304	1152	2304	2304	1152	2304	1152	2304	1152	2304	2304	2304	2304	576	2304	2304	1152	2304	1152	2304	576	2304	1152	2304	2304	2304	1152	1152	2304	2304	2304	1152	2304	1152	576	1152	576	576	576	1152	288	-0.731987	
576	576	576	576	1152	576	576	576	2304	1152	2304	2304	1152	2304	1152	2304	2304	2304	1152	1152	1152	576	1152	2304	1152	1152	1152	2304	1152	1152	2304	1152	2304	2304	2304	1152	2304	2304	1152	1152	2304	1152	576	576	1152	1152	576	576	576	-0.789062	
576	576	1152	576	576	1152	576	1152	1152	1152	2304	1152	1152	2304	1152	1152	1152	2304	2304	1152	1152	1152	1152	2304	2304	1152	1152	1152	576	2304	2304	1152	1152	2304	2304	576	2304	1152	1152	2304	1152	1152	288	1152	576	576	1152	1152	576	-0.715933	
288	576	576	576	576	1152	576	576	2304	1152	1152	2304	1152	2304	576	1152	2304	2304	2304	2304	2304	1152	2304	2304	1152	1152	2304	1152	576	2304	2304	1152	2304	1152	1152	576	2304	1152	2304	2304	1152	1152	576	1152	576	576	1152	576	576	-0.698486	
576	576	1152	1152	1152	576	576	576	2304	1152	2304	2304	1152	1152	1152	2304	1152	2304	1152	2304	2304	1152	2304	2304	2304	1152	2304	1152	576	1152	1152	1152	2304	2304	1152	576	2304	2304	2304	1152	2304	2304	576	576	576	1152	576	1152	288	-0.763128	
288	576	576	576	1152	576	288	576	1152	1152	1152	2304	2304	2304	576	2304	2304	2304	1152	1152	2304	1152	2304	2304	1152	2304	2304	2304	1152	1152	1152	2304	2304	1152	1152	576	2304	1152	2304	1152	1152	2304	288	576	1152	1152	576	576	576	-0.755823	
576	576	1152	1152	1152	576	288	1152	2304	1152	1152	1152	1152	1152	576	2304	2304	2304	1152	2304	1152	576	2304	2304	1152	1152	1152	2304	576	2304	1152	2304	1152	1152	1152	1152	2304	1152	1152	2304	1152	2304	576	576	576	576	1152	576	288	-0.686458	
288	576	576	576	1152	576	288	576	1152	1152	1152	2304	1152	1152	1152	2304	2304	1152	1152	1152	2304	576	2304	2304	2304	2304	1152	1152	1152	2304	1152	1152	1152	2304	2304	1152	1152	2304	1152	2304	2304	1152	576	1152	576	576	576	1152	576	-0.714593	
288	576	576	576	1152	1152	288	576	2304	2304	1152	1152	1152	2304	1152	2304	2304	1152	2304	2304	2304	576	1152	2304	1152	1152	2304	1152	576	1152	1152	1152	2304	2304	1152	1152	1152	1152	2304	1152	2304	2304	576	576	1152	1152	1152	1152	576	-0.781803	
576	1152	576	1152	1152	576	288	576	1152	1152	2304	1152	2304	1152	576	2304	1152	1152	1152	1152	1152	576	1152	2304	1152	2304	1152	2304	576	2304	1152	2304	1152	1152	2304	576	1152	2304	2304	2304	1152	2304	288	1152	1152	1152	576	1152	576	-0.674463	
288	1152	1152	1152	576	1152	288	1152	2304	2304	1152	2304	1152	1152	1152	2304	2304	2304	2304	1152	1152	1152	2304	2304	1152	2304	1152	1152	576	1152	1152	2304	2304	2304	2304	1152	2304	1152	1152	1152	1152	1152	576	576	576	576	1152	1152	576	-0.770554	
576	576	1152	576	1152	576	576	1152	1152	1152	2304	2304	1152	2304	1152	1152	1152	1152	1152	1152	2304	1152	2304	2304	1152	2304	1152	2304	576	2304	1152	2304	2304	2304	1152	1152	2304	1152	1152	2304	2304	2304	576	1152	576	576	1152	576	576	-0.766038	
288	1152	576	576	1152	1152	576	576	2304	1152	1152	1152	1152	2304	1152	1152	1152	1152	2304	1152	2304	1152	1152	2304	2304	2304	1152	1152	1152	1152	2304	1152	2304	1152	2304	1152	1152	2304	1152	2304	1152	2304	288	1152	576	576	1152	1152	288	-0.684387	
288	576	1152	576	1152	1152	288	1152	2304	1152	2304	1152	1152	2304	1152	2304	1152	2304	1152	1152	2304	576	2304	2304	2304	2304	2304	1152	576	1152	2304	2304	2304	2304	1152	1152	1152	1152	2304	1152	2304	2304	576	1152	576	576	1152	576	576	-0.793776	
576	576	1152	576	576	1152	288	576	1152	2304	1152	2304	2304	1152	576	2304	1152	2304	2304	1152	1152	1152	2304	2304	2304	1152	2304	1152	1152	1152	1152	1152	1152	2304	1152	576	2304	2304	1152	1152	1152	1152	576	576	576	1152	1152	1152	288	-0.750044	
576	1152	1152	576	576	1152	288	576	1152	2304	1152	1152	2304	1152	1152	2304	1152	2304	1152	2304	2304	1152	2304	2304	2304	2304	2304	2304	576	2304	1152	2304	2304	2304	2304	1152	2304	1152	1152	2304	1152	2304	576	576	576	576	1152	1152	576	-0.738083	
576	1152	576	1152	576	1152	576	576	1152	1152	2304	2304	1152	2304	576	1152	2304	1152	1152	2304	1152	576	2304	2304	2304	2304	1152	2304	576	2304	1152	1152	1152	2304	1152	1152	1152	1152	1152	1152	2304	2304	576	576	1152	1152	1152	576	576	-0.721228	
576	1152	576	1152	1152	1152	288	1152	1152	1152	2304	1152	2304	1152	576	2304	2304	2304	1152	2304	1152	576	1152	2304	1152	1152	2304	1152	576	2304	2304	2304	2304	1152	1152	1152	2304	2304	1152	1152	2304	2304	576	576	576	1152	576	576	576	-0.692628	
288	1152	1152	576	576	1152	576	576	1152	2304	1152	2304	1152	1152	576	1152	1152	1152	1152	2304	2304	576	2304	2304	2304	2304	2304	2304	1152	2304	1152	2304	2304	2304	2304	576	1152	2304	1152	2304	1152	2304	576	576	576	576	1152	1152	288	-0.716905	
576	576	1152	576	1152	1152	576	1152	2304	1152	2304	2304	2304	2304	1152	1152	2304	2304	1152	1152	1152	1152	2304	2304	1152	1152	2304	1152	576	1152	2304	2304	2304	1152	1152	1152	2304	2304	2304	2304	1152	2304	576	576	576	576	1152	576	288	-0.817597	
288	576	576	576	1152	1152	576	576	1152	2304	1152	2304	2304	1152	1152	2304	2304	1152	1152	2304	1152	576	2304	2304	2304	2304	1152	1152	1152	2304	2304	1152	2304	1152	1152	1152	1152	1152	2304	1152	1152	1152	288	576	1152	1152	1152	576	288	-0.703177	
576	576	576	1152	576	1152	288	1152	1152	1152	1152	2304	2304	2304	1152	1152	2304	1152	1152	1152	1152	576	1152	2304	1152	1152	2304	2304	576	1152	1152	1152	1152	2304	1152	576	1152	1152	1152	1152	2304	1152	576	576	1152	1152	1152	576	576	-0.754651	
576	1152	1152	576	1152	1152	288	576	1152	2304	2304	1152	1152	1152	1152	2304	1152	2304	1152	1152	1152	576	1152	2304	2304	1152	2304	2304	1152	1152	1152	2304	2304	1152	2304	576	1152	1152	2304	2304	2304	2304	576	1152	1152	1152	576	1152	576	-0.706055	
576	576	1152	576	1152	576	576	1152	1152	1152	1152	2304	2304	2304	576	1152	2304	2304	2304	2304	2304	1152	2304	2304	2304	1152	2304	2304	1152	1152	1152	1152	2304	1152	1152	1152	1152	1152	2304	2304	1152	2304	288	576	1152	576	576	1152	288	-0.782962	
288	576	1152	576	1152	576	576	576	1152	1152	2304	1152	2304	1152	576	2304	2304	2304	2304	2304	2304	576	2304	2304	1152	2304	1152	1152	576	2304	1152	2304	2304	1152	1152	576	2304	2304	2304	2304	2304	2304	288	576	576	1152	576	576	288	-0.772798	
576	1152	576	576	576	576	576	1152	1152	1152	2304	2304	2304	2304	1152	2304	2304	2304	1152	1152	1152	1152	1152	2304	1152	2304	2304	2304	576	1152	2304	1152	2304	2304	1152	1152	2304	1152	2304	1152	2304	2304	288	1152	1152	576	576	1152	288	-0.717178	
576	576	576	576	576	1152	576	576	1152	1152	2304	2304	1152	2304	576	1152	1152	1152	2304	1152	2304	576	2304	2304	1152	2304	2304	1152	1152	1152	2304	2304	2304	1152	1152	576	1152	1152	1152	2304	2304	1152	576	1152	576	576	1152	576	288	-0.695981	
288	1152	576	576	1152	576	288	1152	1152	2304	1152	2304	1152	2304	576	2304	1152	1152	2304	1152	2304	1152	2304	2304	2304	1152	2304	1152	1152	2304	2304	2304	1152	2304	1152	1152	1152	2304	2304	2304	2304	2304	576	1152	576	1152	1152	576	576	-0.66732	
288	1152	576	1152	576	1152	288	1152	1152	2304	2304	2304	1152	2304	1152	1152	2304	1152	2304	2304	2304	576	1152	2304	1152	1152	1152	1152	1152	1152	2304	1152	1152	2304	2304	1152	1152	2304	1152	1152	2304	2304	576	1152	1152	1152	576	576	288	-0.67062	
576	576	576	576	576	576	576	1152	1152	2304	2304	2304	2304	1152	1152	2304	1152	2304	2304	2304	1152	1152	2304	2304	1152	2304	2304	1152	576	2304	1152	1152	2304	2304	1152	1152	1152	1152	2304	1152	2304	2304	576	576	1152	576	576	1152	288	-0.706276	
